"Abs" "enz" "sample" "treatment" "plot_ID" "p_nytro_C" "cali_group" "bach.fresh_soil.g." "bach.dry_soil.g." "dry_weight" "comments" "date.time" "type" "dry_weight_ratio" "nytro_release"
"437" 0.1615 "phospha" "b" "control" 36 38.9760279871764 5 9.47 8.67 4.2 "" "08.06/15.20" "triplet" 0.84 2.27122990111147
"438" 0.1677 "phospha" "b" "nitrogen" 36 39.466418428762 5 9.48 8.86 4.38 "" "08.06/15.20" "triplet" 0.876 2.10409936884421
"439" 1.1365 "phospha" "a" "control" 37 386.686399585198 5 9.46 8.61 4.15 "" "08.06/15.20" "triplet" 0.83 2.11290303966426
"440" 0.932 "phospha" "a" "nitrogen" 37 297.373908111889 5 9.47 8.85 4.38 "" "08.06/15.20" "triplet" 0.876 2.29426073698056
"441" 0.2452 "phospha" "b" "control" 37 69.2549041845639 5 9.46 8.61 4.15 "" "08.06/15.20" "triplet" 0.83 2.18297269354557
"442" 0.1659 "phospha" "b" "nitrogen" 37 38.8590214885165 5 9.47 8.85 4.38 "" "08.06/15.20" "triplet" 0.876 1.93247992829577
"443" 0.9073 "phospha" "a" "control" 38 308.02704057539 5 9.44 8.55 4.11 "" "08.06/15.20" "triplet" 0.822 2.10863893347543
"444" 0.8882 "phospha" "a" "nitrogen" 38 283.240583899019 5 9.46 8.83 4.37 "" "08.06/15.20" "triplet" 0.874 2.13079223800954
"445" 0.198 "phospha" "b" "control" 38 52.9553014896053 5 9.44 8.55 4.11 "" "08.06/15.20" "triplet" 0.822 2.12056409390346
"446" 0.1708 "phospha" "b" "nitrogen" 38 40.6051968658802 5 9.46 8.83 4.37 "" "08.06/15.20" "triplet" 0.874 2.30007783813594
"447" 0.9737 "phospha" "a" "control" 39 325.568087125725 5 9.49 8.68 4.19 "" "08.06/15.20" "triplet" 0.838 1.31279615339982
"448" 0.8838 "phospha" "a" "nitrogen" 39 288.350855987154 5 9.49 8.76 4.27 "" "08.06/15.20" "triplet" 0.854 1.55281837523536
"449" 0.1339 "phospha" "b" "control" 39 29.3333028733302 5 9.49 8.68 4.19 "" "08.06/15.20" "triplet" 0.838 2.26347911227129
"450" 0.1294 "phospha" "b" "nitrogen" 39 27.2261223755422 5 9.49 8.76 4.27 "" "08.06/15.20" "triplet" 0.854 2.04991990117526
"451" 1.0836 "phospha" "a" "control" 40 368.734879099928 5 9.48 8.62 4.14 "" "08.06/15.20" "triplet" 0.828 2.01183147878394
"452" 0.9 "phospha" "a" "nitrogen" 40 289.21699134784 5 10.78 10.12 4.34 "" "08.06/15.20" "triplet" 0.868 2.46419953678573
"453" 0.151 "phospha" "b" "control" 40 35.7923492084223 5 9.48 8.62 4.14 "" "08.06/15.20" "triplet" 0.828 2.03025522525252
"454" 0.1241 "phospha" "b" "nitrogen" 40 24.9820614449 5 10.78 10.12 4.34 "" "08.06/15.20" "triplet" 0.868 2.32723200201158
"455" 0.7838 "phospha" "a" "nitrogen" 41 237.080576135393 6 9.48 9.05 4.57 "" "08.07/8.00" "triplet" 0.914 2.31447759946589
"456" 0.8839 "phospha" "a" "control" 41 281.142912097552 6 9.47 8.85 4.38 "" "08.07/8.00" "triplet" 0.876 2.75105589693981
"457" 0.1636 "phospha" "b" "nitrogen" 41 36.499587726651 6 9.48 9.05 4.57 "" "08.07/8.00" "triplet" 0.914 2.24734480609842
"458" 0.1928 "phospha" "b" "control" 41 47.9362313177408 6 9.47 8.85 4.38 "" "08.07/8.00" "triplet" 0.876 2.50889562488567
"459" 0.993 "phospha" "a" "nitrogen" 42 314.36922573977 6 9.47 8.9 4.43 "" "08.07/8.00" "triplet" 0.886 2.26103072162749
"460" 0.995 "phospha" "a" "control" 42 335.483574151372 6 9.47 8.63 4.16 "" "08.07/8.00" "triplet" 0.832 2.08314529138767
"461" 0.1727 "phospha" "b" "nitrogen" 42 40.6891442041305 6 9.47 8.9 4.43 "" "08.07/8.00" "triplet" 0.886 2.15823635919099
"462" 0.1686 "phospha" "b" "control" 42 41.8733442348835 6 9.47 8.63 4.16 "" "08.07/8.00" "triplet" 0.832 2.32114919309343
"463" 1.1602 "phospha" "a" "nitrogen" 43 376.095674271222 6 9.45 8.81 4.36 "" "08.07/8.00" "triplet" 0.872 1.62764286230548
"464" 0.8891 "phospha" "a" "control" 43 297.858545898521 6 9.47 8.63 4.16 "" "08.07/8.00" "triplet" 0.832 1.42783664444322
"465" 0.1848 "phospha" "b" "nitrogen" 43 45.444197110457 6 9.45 8.81 4.36 "" "08.07/8.00" "triplet" 0.872 2.11124444538712
"466" 0.1692 "phospha" "b" "control" 43 42.0865171994889 6 9.47 8.63 4.16 "" "08.07/8.00" "triplet" 0.832 2.36958975455776
"467" 1.1468 "phospha" "a" "nitrogen" 44 387.553098147749 6 9.48 8.66 4.18 "" "08.07/8.00" "triplet" 0.836 2.09435700226262
"468" 1.0286 "phospha" "a" "control" 44 359.520508035866 6 9.46 8.48 4.02 "" "08.07/8.00" "triplet" 0.804 1.6998610369247
"469" 0.1772 "phospha" "b" "nitrogen" 44 44.7138529473651 6 9.48 8.66 4.18 "" "08.07/8.00" "triplet" 0.836 2.17150727177366
"470" 0.1581 "phospha" "b" "control" 44 39.4711741775729 6 9.46 8.48 4.02 "" "08.07/8.00" "triplet" 0.804 1.73883743495228
"471" 1.0144 "phospha" "a" "nitrogen" 45 328.934146273033 6 9.45 8.78 4.33 "" "08.07/8.00" "triplet" 0.866 1.66552601444649
"472" 1.016 "phospha" "a" "control" 45 345.435751117737 6 9.48 8.61 4.13 "" "08.07/8.00" "triplet" 0.826 2.08753654540923
"473" 0.18 "phospha" "b" "nitrogen" 45 44.1206242816456 6 9.45 8.78 4.33 "" "08.07/8.00" "triplet" 0.866 1.63861214122385
"474" 0.1769 "phospha" "b" "control" 45 45.1478221679435 6 9.48 8.61 4.13 "" "08.07/8.00" "triplet" 0.826 1.81757829401199
"475" 1.057 "phospha" "a" "nitrogen" 46 342.683783453475 6 9.45 8.79 4.34 "" "08.07/8.00" "triplet" 0.868 2.16336428546211
"476" 1.0199 "phospha" "a" "control" 46 345.99368335246 6 9.47 8.61 4.14 "" "08.07/8.00" "triplet" 0.828 1.67329658123477
"477" 0.1763 "phospha" "b" "nitrogen" 46 42.7589184379835 6 9.45 8.79 4.34 "" "08.07/8.00" "triplet" 0.868 1.90858816152091
"478" 0.1805 "phospha" "b" "control" 46 46.3239861715356 6 9.47 8.61 4.14 "" "08.07/8.00" "triplet" 0.828 1.59569314868372
"479" 1.0864 "phospha" "a" "nitrogen" 47 361.867800778544 6 9.47 8.7 4.23 "" "08.07/8.00" "triplet" 0.846 1.54092208273638
"480" 1.0287 "phospha" "a" "control" 47 363.170915132238 6 9.45 8.43 3.98 "" "08.07/8.00" "triplet" 0.796 1.41638491720594
"481" 0.1903 "phospha" "b" "nitrogen" 47 48.762575678143 6 9.47 8.7 4.23 "" "08.07/8.00" "triplet" 0.846 2.06545152053084
"482" 0.2061 "phospha" "b" "control" 47 57.6929856317881 6 9.45 8.43 3.98 "" "08.07/8.00" "triplet" 0.796 2.03100222028586
"483" 1.0282 "phospha" "a" "nitrogen" 48 329.835900140565 6 9.45 8.83 4.38 "" "08.07/8.00" "triplet" 0.876 2.04181222477833
"484" 0.9239 "phospha" "a" "control" 48 318.648376256256 6 9.46 8.51 4.05 "" "08.07/8.00" "triplet" 0.81 2.05858597935953
"485" 0.1786 "phospha" "b" "nitrogen" 48 43.1445443446931 6 9.45 8.83 4.38 "" "08.07/8.00" "triplet" 0.876 2.06307222577605
"486" 0.1732 "phospha" "b" "control" 48 44.6893601073901 6 9.46 8.51 4.05 "" "08.07/8.00" "triplet" 0.81 1.9362901660264
"487" 0.7757 "phospha" "a" "nitrogen" 49 244.631607133906 6 9.46 8.84 4.38 "" "08.07/8.00" "mono" 0.876 2.28367982302614
"488" 0.8069 "phospha" "a" "control" 49 271.262139550958 6 9.47 8.59 4.12 "" "08.07/8.00" "mono" 0.824 1.8598193282257
"489" 0.1829 "phospha" "b" "nitrogen" 49 44.5955481463906 6 9.46 8.84 4.38 "" "08.07/8.00" "mono" 0.876 1.83504848263155
"490" 0.1804 "phospha" "b" "control" 49 46.5129861233085 6 9.47 8.59 4.12 "" "08.07/8.00" "mono" 0.824 1.74557832397941
"491" 0.7843 "phospha" "a" "nitrogen" 50 251.553882262037 6 9.47 8.78 4.31 "" "08.07/8.00" "mono" 0.862 2.13118549821866
"492" 0.7901 "phospha" "a" "control" 50 260.183244769693 6 9.48 8.68 4.2 "" "08.07/8.00" "mono" 0.84 1.87859520583894
"493" 0.1346 "phospha" "b" "nitrogen" 50 28.7566446622131 6 9.47 8.78 4.31 "" "08.07/8.00" "mono" 0.862 2.39526999921947
"494" 0.1313 "phospha" "b" "control" 50 28.348509777135 6 9.48 8.68 4.2 "" "08.07/8.00" "mono" 0.84 1.90097071872619
"495" 0.6982 "phospha" "a" "nitrogen" 51 212.182150687039 6 9.47 8.98 4.51 "" "08.07/8.00" "mono" 0.902 1.44302869358807
"496" 0.8388 "phospha" "a" "control" 51 272.774751781796 6 9.48 8.75 4.27 "frost after beta" "08.07/8.00" "mono" 0.854 1.67774590489073
"497" 0.1466 "phospha" "b" "nitrogen" 51 31.4139975940813 6 9.47 8.98 4.51 "" "08.07/8.00" "mono" 0.902 1.96892144989669
"498" 0.1631 "phospha" "b" "control" 51 38.8908937471108 6 9.48 8.75 4.27 "frost after beta" "08.07/8.00" "mono" 0.854 2.11230381234884
"499" 0.8267 "phospha" "a" "nitrogen" 52 255.996517752449 6 9.42 8.9 4.48 "" "08.07/8.00" "mono" 0.896 2.37878760547313
"500" 0.8041 "phospha" "a" "control" 52 280.468921191538 6 9.48 8.45 3.97 "frost after beta" "08.07/8.00" "mono" 0.794 1.84008653740311
"501" 0.1247 "phospha" "b" "nitrogen" 52 24.3993183490233 6 9.42 8.9 4.48 "" "08.07/8.00" "mono" 0.896 2.46646938993082
"502" 0.1256 "phospha" "b" "control" 52 27.8688023936428 6 9.48 8.45 3.97 "frost after beta" "08.07/8.00" "mono" 0.794 2.30251319322513
"503" 0.8192 "phospha" "a" "nitrogen" 53 265.99049306124 6 9.48 8.75 4.27 "" "08.07/9.00" "mono" 0.854 2.04901814382293
"504" 0.8456 "phospha" "a" "control" 53 275.774315683771 6 9.47 8.73 4.26 "" "08.07/9.00" "mono" 0.852 2.16034481258844
"505" 0.1792 "phospha" "b" "nitrogen" 53 44.4636776961391 6 9.48 8.75 4.27 "" "08.07/9.00" "mono" 0.854 2.15773284183806
"506" 0.1742 "phospha" "b" "control" 53 42.8333116563836 6 9.47 8.73 4.26 "" "08.07/9.00" "mono" 0.852 2.15589710202104
"507" 0.7751 "phospha" "a" "nitrogen" 54 231.231023696274 6 9.48 9.11 4.63 "" "08.07/9.00" "mono" 0.926 2.25255557626188
"508" 0.8484 "phospha" "a" "control" 54 274.171391309861 6 9.49 8.79 4.3 "" "08.07/9.00" "mono" 0.86 2.1976829460464
"509" 0.1625 "phospha" "b" "nitrogen" 54 37.2022063618199 6 9.48 9.11 4.63 "" "08.07/9.00" "mono" 0.926 2.06252773953865
"510" 0.1544 "phospha" "b" "control" 54 37.3029369497522 6 9.49 8.79 4.3 "" "08.07/9.00" "mono" 0.86 1.97092817373285
"511" 0.8772 "phospha" "a" "nitrogen" 55 265.777283618777 6 9.48 9.06 4.58 "" "08.07/9.00" "mono" 0.916 1.43910833803968
"512" 0.9172 "phospha" "a" "control" 55 303.749239580866 6 9.48 8.68 4.2 "" "08.07/9.00" "mono" 0.84 1.61690038437158
"513" 0.1642 "phospha" "b" "nitrogen" 55 38.1510712803528 6 9.48 9.06 4.58 "" "08.07/9.00" "mono" 0.916 1.60285782445916
"514" 0.1638 "phospha" "b" "control" 55 41.4635804741332 6 9.48 8.68 4.2 "" "08.07/9.00" "mono" 0.84 1.66787579131337
"515" 0.8213 "phospha" "a" "nitrogen" 56 256.326092532793 6 9.45 8.88 4.43 "" "08.07/9.00" "mono" 0.886 1.30049031002128
"516" 0.8644 "phospha" "a" "control" 56 286.733054509329 6 9.47 8.65 4.18 "" "08.07/9.00" "mono" 0.836 1.68261768370277
"517" 0.1662 "phospha" "b" "nitrogen" 56 40.1029907059363 6 9.45 8.88 4.43 "" "08.07/9.00" "mono" 0.886 1.66616690218292
"518" 0.1359 "phospha" "b" "control" 56 31.9025028764539 6 9.47 8.65 4.18 "" "08.07/9.00" "mono" 0.836 1.81726704171148
"519" 0.756 "phospha" "a" "nitrogen" 57 238.542388018147 6 9.49 8.85 4.36 "" "08.07/9.00" "mono" 0.872 1.5937180961518
"520" 0.8524 "phospha" "a" "control" 57 282.535433892178 6 9.48 8.66 4.18 "" "08.07/9.00" "mono" 0.836 1.67583456134811
"521" 0.1454 "phospha" "b" "nitrogen" 57 33.7713505158638 6 9.49 8.85 4.36 "" "08.07/9.00" "mono" 0.872 1.39589077219032
"522" 0.1733 "phospha" "b" "control" 57 44.9850871332412 6 9.48 8.66 4.18 "" "08.07/9.00" "mono" 0.836 1.70408959971301
"523" 0.7739 "phospha" "a" "nitrogen" 58 243.985738194621 6 9.46 8.83 4.37 "" "08.07/9.00" "mono" 0.874 1.63759864991672
"524" 0.8945 "phospha" "a" "control" 58 333.124804401176 6 9.46 8.19 3.73 "wet" "08.07/9.00" "mono" 0.746 1.88694718781822
"525" 0.1861 "phospha" "b" "nitrogen" 58 47.3120035107442 6 9.46 8.83 4.37 "" "08.07/9.00" "mono" 0.874 1.55556188364645
"526" 0.1448 "phospha" "b" "control" 58 39.240156981282 6 9.46 8.19 3.73 "wet" "08.07/9.00" "mono" 0.746 1.83331332109982
"527" 0.9202 "phospha" "a" "nitrogen" 59 297.705423205712 6 9.49 8.79 4.3 "" "08.07/9.00" "mono" 0.86 1.4731729316711
"528" 0.9802 "phospha" "a" "control" 59 322.60933742524 6 9.48 8.72 4.24 "" "08.07/9.00" "mono" 0.848 1.70899530042401
"529" 0.1483 "phospha" "b" "nitrogen" 59 35.2286941106802 6 9.49 8.79 4.3 "" "08.07/9.00" "mono" 0.86 1.41491895456026
"530" 0.127 "phospha" "b" "control" 59 28.3818722893804 6 9.48 8.72 4.24 "" "08.07/9.00" "mono" 0.848 2.11427803899205
"531" 0.8755 "phospha" "a" "nitrogen" 60 268.755369018852 6 9.43 8.95 4.52 "" "08.07/9.00" "mono" 0.904 1.88832179205059
"532" 0.8515 "phospha" "a" "control" 60 277.57227284843 6 9.46 8.71 4.25 "" "08.07/9.00" "mono" 0.85 2.11674435349539
"533" 0.1213 "phospha" "b" "nitrogen" 60 24.7798147724823 6 9.43 8.95 4.52 "" "08.07/9.00" "mono" 0.904 1.75521981472208
"534" 0.12 "phospha" "b" "control" 60 25.9068094671733 6 9.46 8.71 4.25 "" "08.07/9.00" "mono" 0.85 1.81054290202343
"1" 0.0528 "beta_glu" "cali" NA 0 0 1 NA NA NA NA NA "triplet" NA NA
"2" 0.1005 "beta_glu" "cali" NA 0 10 1 NA NA NA NA NA "triplet" NA NA
"3" 0.1479 "beta_glu" "cali" NA 0 25 1 NA NA NA NA NA "triplet" NA NA
"4" 0.237 "beta_glu" "cali" NA 0 50 1 NA NA NA NA NA "triplet" NA NA
"5" 0.4092 "beta_glu" "cali" NA 0 100 1 NA NA NA NA NA "triplet" NA NA
"6" 0.7726 "beta_glu" "cali" NA 0 200 1 NA NA NA NA NA "triplet" NA NA
"7" 1.0983 "beta_glu" "cali" NA 0 300 1 NA NA NA NA NA "triplet" NA NA
"8" 1.8162 "beta_glu" "cali" NA 0 500 1 NA NA NA NA NA "triplet" NA NA
"9" 2.4602 "beta_glu" "cali" NA 0 650 1 NA NA NA NA NA "triplet" NA NA
"10" 0.0485 "beta_glu" "cali" NA 0 0 2 NA NA NA NA NA "triplet" NA NA
"11" 0.098 "beta_glu" "cali" NA 0 10 2 NA NA NA NA NA "triplet" NA NA
"12" 0.1373 "beta_glu" "cali" NA 0 25 2 NA NA NA NA NA "triplet" NA NA
"13" 0.2349 "beta_glu" "cali" NA 0 50 2 NA NA NA NA NA "triplet" NA NA
"14" 0.392 "beta_glu" "cali" NA 0 100 2 NA NA NA NA NA "triplet" NA NA
"15" 0.7332 "beta_glu" "cali" NA 0 200 2 NA NA NA NA NA "triplet" NA NA
"16" 1.0466 "beta_glu" "cali" NA 0 300 2 NA NA NA NA NA "triplet" NA NA
"17" 1.7238 "beta_glu" "cali" NA 0 500 2 NA NA NA NA NA "triplet" NA NA
"18" 2.3057 "beta_glu" "cali" NA 0 650 2 NA NA NA NA NA "triplet" NA NA
"19" 0.0484 "beta_glu" "cali" NA 0 0 3 NA NA NA NA NA "triplet" NA NA
"20" 0.092 "beta_glu" "cali" NA 0 10 3 NA NA NA NA NA "triplet" NA NA
"21" 0.1259 "beta_glu" "cali" NA 0 25 3 NA NA NA NA NA "triplet" NA NA
"22" 0.2082 "beta_glu" "cali" NA 0 50 3 NA NA NA NA NA "triplet" NA NA
"23" 0.3523 "beta_glu" "cali" NA 0 100 3 NA NA NA NA NA "triplet" NA NA
"24" 0.6555 "beta_glu" "cali" NA 0 200 3 NA NA NA NA NA "triplet" NA NA
"25" 0.9367 "beta_glu" "cali" NA 0 300 3 NA NA NA NA NA "triplet" NA NA
"26" 1.5408 "beta_glu" "cali" NA 0 500 3 NA NA NA NA NA "triplet" NA NA
"27" 1.9565 "beta_glu" "cali" NA 0 650 3 NA NA NA NA NA "triplet" NA NA
"28" 0.049 "beta_glu" "cali" NA 0 0 4 NA NA NA NA NA "triplet" NA NA
"29" 0.1006 "beta_glu" "cali" NA 0 10 4 NA NA NA NA NA "triplet" NA NA
"30" 0.1391 "beta_glu" "cali" NA 0 25 4 NA NA NA NA NA "triplet" NA NA
"31" 0.2378 "beta_glu" "cali" NA 0 50 4 NA NA NA NA NA "triplet" NA NA
"32" 0.405 "beta_glu" "cali" NA 0 100 4 NA NA NA NA NA "triplet" NA NA
"33" 0.7532 "beta_glu" "cali" NA 0 200 4 NA NA NA NA NA "triplet" NA NA
"34" 1.1137 "beta_glu" "cali" NA 0 300 4 NA NA NA NA NA "triplet" NA NA
"35" 1.7982 "beta_glu" "cali" NA 0 500 4 NA NA NA NA NA "triplet" NA NA
"36" 2.3325 "beta_glu" "cali" NA 0 650 4 NA NA NA NA NA "triplet" NA NA
"277" 0.0494 "phospha" "cali" NA 0 0 5 NA NA NA NA NA "triplet" NA NA
"278" 0.0966 "phospha" "cali" NA 0 10 5 NA NA NA NA NA "triplet" NA NA
"279" 0.1358 "phospha" "cali" NA 0 25 5 NA NA NA NA NA "triplet" NA NA
"280" 0.2264 "phospha" "cali" NA 0 50 5 NA NA NA NA NA "triplet" NA NA
"281" 0.392 "phospha" "cali" NA 0 100 5 NA NA NA NA NA "triplet" NA NA
"282" 0.7194 "phospha" "cali" NA 0 200 5 NA NA NA NA NA "triplet" NA NA
"283" 1.0475 "phospha" "cali" NA 0 300 5 NA NA NA NA NA "triplet" NA NA
"284" 1.7239 "phospha" "cali" NA 0 500 5 NA NA NA NA NA "triplet" NA NA
"285" 2.2734 "phospha" "cali" NA 0 650 5 NA NA NA NA NA "triplet" NA NA
"286" 0.0528 "phospha" "cali" NA 0 0 6 NA NA NA NA NA "triplet" NA NA
"287" 0.0977 "phospha" "cali" NA 0 10 6 NA NA NA NA NA "triplet" NA NA
"288" 0.1352 "phospha" "cali" NA 0 25 6 NA NA NA NA NA "triplet" NA NA
"289" 0.2398 "phospha" "cali" NA 0 50 6 NA NA NA NA NA "triplet" NA NA
"290" 0.3809 "phospha" "cali" NA 0 100 6 NA NA NA NA NA "triplet" NA NA
"291" 0.6973 "phospha" "cali" NA 0 200 6 NA NA NA NA NA "triplet" NA NA
"292" 1.0425 "phospha" "cali" NA 0 300 6 NA NA NA NA NA "triplet" NA NA
"293" 1.7023 "phospha" "cali" NA 0 500 6 NA NA NA NA NA "triplet" NA NA
"294" 2.3287 "phospha" "cali" NA 0 650 6 NA NA NA NA NA "triplet" NA NA
